WORKFLOW TYPE,WORKFLOW ID,CORRELATION_ID,CREATED ON,MODIFIED ON,SUBWORKFLOWS,MOST RECENT SUBWORKFLOW TYPE,SUBWORKFLOW,CREATED ON,DEPENDS ON TASK TYPE,DEPENDS ON TASK ID
SSO_RPM_MEDICAL_RECORD_REQUEST_WF,535c22cf-8c88-4556-bb8d-e756ddd2e447,50417,12/31/2020 9:25,12/31/2020 11:4,36,SSO_RPM_CHECK_IF_HOME_PLAN_ACK_LOOP_WF,52926b99-03d7-4f94-a74d-a017e41873f7,2/11/2021 20:19,SSO_RPM_DELAY_TASK,f609e37e-08b0-478f-874e-7dc2f304dbf0
SSO_RPM_MEDICAL_RECORD_REQUEST_WF,535f8d77-3aa8-4fde-882e-cfae16f18915,55176,12/31/2020 9:34,12/31/2020 13:20,77,SSO_RPM_CHECK_WAIT_MR_INTERNAL_LOOP_WF,e35dec38-78f3-44b2-b6e3-d470aa544a59,2/15/2021 16:52,SSO_RPM_DELAY_TASK,40603da8-246c-438b-9a8b-6be849efdc14
SSO_RPM_MEDICAL_RECORD_REQUEST_WF,53698977-90df-4802-a296-972a02586933,47714,12/31/2020 9:20,12/31/2020 9:48,77,SSO_RPM_CHECK_WAIT_MR_INTERNAL_LOOP_WF,271d461c-8696-4274-b084-1b28a43f910b,2/15/2021 9:52,SSO_RPM_DELAY_TASK,b477b775-1875-4cd6-b6e2-9be6a7e40dbc
SSO_RPM_MEDICAL_RECORD_REQUEST_WF,5380b6aa-c865-4add-8229-74fb68d010c9,53935,12/31/2020 9:32,12/31/2020 12:45,75,SSO_RPM_CHECK_WAIT_MR_INTERNAL_LOOP_WF,451e0f7d-960a-4fcf-9b44-2202850570f6,2/15/2021 8:15,SSO_RPM_DELAY_TASK,b05f07b4-16c3-4b45-abd6-ec737a7c645f
SSO_RPM_MEDICAL_RECORD_REQUEST_WF,5389ae8d-e5d2-4e63-8629-dd993ada64ad,53940,12/31/2020 9:32,12/31/2020 12:45,75,SSO_RPM_CHECK_WAIT_MR_INTERNAL_LOOP_WF,8145bc9c-34bc-4689-b910-d36a3074e34f,2/15/2021 8:16,SSO_RPM_DELAY_TASK,f7fd59d8-223b-47d2-904f-108fd348071e
SSO_RPM_MEDICAL_RECORD_REQUEST_WF,538d8ef8-fb13-46d6-b7ef-444ae15323c3,55560,12/31/2020 9:34,12/31/2020 13:31,77,SSO_RPM_CHECK_WAIT_MR_INTERNAL_LOOP_WF,2ccd5ed8-4475-47ef-93f1-463c8ff287bc,2/15/2021 17:26,SSO_RPM_DELAY_TASK,14a1261d-3304-4a67-88c8-53385fd04f91
SSO_RPM_MEDICAL_RECORD_REQUEST_WF,538e3a3c-8f3c-4c7b-91c3-816b48ddca18,50055,12/31/2020 9:25,12/31/2020 10:53,75,SSO_RPM_CHECK_WAIT_MR_INTERNAL_LOOP_WF,2f153acf-2ec8-46a1-ac60-a467e036dfec,2/15/2021 6:32,SSO_RPM_DELAY_TASK,fd936531-4349-45d3-935a-13ede860f2cb
SSO_RPM_MEDICAL_RECORD_REQUEST_WF,539f7bc5-9561-4dfc-94a7-879988e4e258,48157,12/31/2020 9:21,12/31/2020 10:0,77,SSO_RPM_CHECK_WAIT_MR_INTERNAL_LOOP_WF,6a356106-3853-43d0-8c78-f614490ad8fc,2/15/2021 11:2,SSO_RPM_DELAY_TASK,4a593efe-473e-4da9-9bdd-0403d52b60fc
SSO_RPM_MEDICAL_RECORD_REQUEST_WF,53a44be5-50e6-47ae-b031-aefe1a7d8700,54589,12/31/2020 9:33,12/31/2020 13:3,77,SSO_RPM_CHECK_WAIT_MR_INTERNAL_LOOP_WF,77bbe050-22f0-46f9-a27f-fed7a29bc5b2,2/15/2021 10:56,SSO_RPM_DELAY_TASK,15506936-c50f-44ee-a871-206d5642b5ff
SSO_RPM_MEDICAL_RECORD_REQUEST_WF,53ab8a69-98eb-4000-9a82-674432faa210,48155,12/31/2020 9:21,12/31/2020 10:0,77,SSO_RPM_CHECK_WAIT_MR_INTERNAL_LOOP_WF,fa413ea9-c734-46e2-8950-619fd82af8df,2/15/2021 17:25,SSO_RPM_DELAY_TASK,44ac2f21-e3ff-4b60-8f7f-e14f95d95fb6
SSO_RPM_MEDICAL_RECORD_REQUEST_WF,53b20616-6b9e-4281-96c0-c47cf45008e8,53631,12/31/2020 9:31,12/31/2020 12:36,75,SSO_RPM_CHECK_WAIT_MR_INTERNAL_LOOP_WF,acdf728d-e6e7-4b40-a8a5-5054760fc028,2/15/2021 7:9,SSO_RPM_DELAY_TASK,96e25346-598d-4248-a5ee-3889bf3d6912
SSO_RPM_MEDICAL_RECORD_REQUEST_WF,53bb3668-1a2e-4845-9b9e-7745fa9bcd11,56372,12/31/2020 9:36,12/31/2020 13:53,76,SSO_RPM_CHECK_WAIT_MR_INTERNAL_LOOP_WF,74dc4b2e-6695-48ae-81e5-b070ec14fdf1,2/15/2021 18:58,SSO_RPM_DELAY_TASK,078f8cde-6938-4052-ad37-d32fe37f9aa3
SSO_RPM_MEDICAL_RECORD_REQUEST_WF,53bc4dbb-bc23-4cd5-bf2b-5f950b18bc4f,48473,12/31/2020 9:22,12/31/2020 10:9,76,SSO_RPM_CHECK_WAIT_MR_INTERNAL_LOOP_WF,6b0c6f52-9d87-44cb-9663-2e173cdfaea3,2/15/2021 8:48,SSO_RPM_DELAY_TASK,de3566da-6af3-498d-8665-60b9fc8c0d3c
SSO_RPM_MEDICAL_RECORD_REQUEST_WF,53c41bee-e08b-4f9e-aa76-7467e0e096d5,57355,12/31/2020 9:38,12/31/2020 14:21,75,SSO_RPM_CHECK_WAIT_MR_INTERNAL_LOOP_WF,2b3f1091-8f13-464b-8c53-b8cafd118bcb,2/14/2021 4:55,SSO_RPM_DELAY_TASK,d7b68ebb-0278-47ad-a643-b4468dd8a4bf
SSO_RPM_MEDICAL_RECORD_REQUEST_WF,53c8b0e6-5eb5-4769-977d-5393952bf888,49707,12/31/2020 9:24,12/31/2020 10:44,75,SSO_RPM_CHECK_WAIT_MR_INTERNAL_LOOP_WF,f119eb7e-3373-48a0-add1-4133a3da95f7,2/14/2021 4:8,SSO_RPM_DELAY_TASK,fb0419db-60dc-4855-ae63-c5e73b755d32
SSO_RPM_MEDICAL_RECORD_REQUEST_WF,53cf446d-a483-4369-9c53-7a80bfd26f90,53010,12/31/2020 9:30,12/31/2020 12:19,75,SSO_RPM_CHECK_WAIT_MR_INTERNAL_LOOP_WF,8d83b179-36c9-4ce2-a5d3-7ed24f77e9d9,2/14/2021 3:15,SSO_RPM_DELAY_TASK,e11dbb6e-ce1f-44d4-a480-3d9f4c1c653c
SSO_RPM_MEDICAL_RECORD_REQUEST_WF,53d412d8-81a8-4424-9c95-3ee29179f3ce,51813,12/31/2020 9:28,12/31/2020 11:44,77,SSO_RPM_CHECK_WAIT_MR_INTERNAL_LOOP_WF,3bf82bd1-a8e1-4ca1-a745-a001379c41f6,2/15/2021 16:39,SSO_RPM_DELAY_TASK,6414f88d-e53e-4633-81bd-9db38b5469e0
SSO_RPM_MEDICAL_RECORD_REQUEST_WF,53d62df2-6045-47d6-aa20-33f19c42afac,48255,12/31/2020 9:21,12/31/2020 10:4,77,SSO_RPM_CHECK_WAIT_MR_INTERNAL_LOOP_WF,bf49a20a-ce38-4015-97fa-cfe956f45ea2,2/15/2021 10:47,SSO_RPM_DELAY_TASK,1b0c4489-3548-4e19-9960-41787bd4f912
SSO_RPM_MEDICAL_RECORD_REQUEST_WF,53e57988-2abc-4e21-8ed7-e298e9aef29e,55610,12/31/2020 9:35,12/31/2020 13:31,76,SSO_RPM_CHECK_WAIT_MR_INTERNAL_LOOP_WF,ee5144a4-ec44-4b86-85cb-d264a325c14d,2/15/2021 8:32,SSO_RPM_DELAY_TASK,daf052c3-8800-4d68-9638-093022464e46
SSO_RPM_MEDICAL_RECORD_REQUEST_WF,53fa0d8a-c0ab-46c2-aca7-89182123a94e,49023,12/31/2020 9:23,12/31/2020 10:25,76,SSO_RPM_CHECK_WAIT_MR_INTERNAL_LOOP_WF,4091560d-51d9-46d4-8ada-85a9db7a337d,2/15/2021 17:36,SSO_RPM_DELAY_TASK,1c4168c6-1139-463e-b1e8-da3dd5fdc2eb
SSO_RPM_MEDICAL_RECORD_REQUEST_WF,54042b51-2b06-4adc-85bb-8a49765c80a4,48612,12/31/2020 9:22,12/31/2020 10:14,77,SSO_RPM_CHECK_WAIT_MR_INTERNAL_LOOP_WF,0430f207-228a-4bcd-bcef-701ed4108abf,2/15/2021 16:52,SSO_RPM_DELAY_TASK,d39eae19-c00d-4e98-933b-31f9f7892106
SSO_RPM_MEDICAL_RECORD_REQUEST_WF,5404efd4-6a38-4a26-93a6-896c3dddd0ac,57956,12/31/2020 9:39,12/31/2020 14:37,75,SSO_RPM_CHECK_WAIT_MR_INTERNAL_LOOP_WF,0b31c652-4971-4744-8298-7910dda64b91,2/15/2021 6:14,SSO_RPM_DELAY_TASK,31225b5a-6929-4a5a-b986-75c1f8d49454
SSO_RPM_MEDICAL_RECORD_REQUEST_WF,540d73e3-5a2f-41f5-8bda-0f3a486019a9,56268,12/31/2020 9:36,12/31/2020 13:51,76,SSO_RPM_CHECK_WAIT_MR_INTERNAL_LOOP_WF,65ab786e-ece2-4db9-9f49-87f8b57dad49,2/15/2021 18:45,SSO_RPM_DELAY_TASK,b53c73ef-1a04-4c41-bb80-a72d64c63b33
SSO_RPM_MEDICAL_RECORD_REQUEST_WF,540e11db-1693-446d-bc35-326e894ca17c,46891,12/31/2020 9:19,12/31/2020 9:25,75,SSO_RPM_CHECK_WAIT_MR_INTERNAL_LOOP_WF,f1d0c921-74c9-4891-a73e-4f88e2c4e9fa,2/15/2021 6:35,SSO_RPM_DELAY_TASK,c71e688e-79ee-4e99-b5d1-5309504d6e35
SSO_RPM_MEDICAL_RECORD_REQUEST_WF,5412b886-7829-4f69-8090-92994593f147,51888,12/31/2020 9:28,12/31/2020 11:46,77,SSO_RPM_CHECK_WAIT_MR_INTERNAL_LOOP_WF,56d67c66-1da7-4023-8628-10394d38ebd5,2/15/2021 17:5,SSO_RPM_DELAY_TASK,00e3ccf7-2ad4-45a1-99c0-910bd65cf3b4
SSO_RPM_MEDICAL_RECORD_REQUEST_WF,541a68c9-eb86-4fa7-8a38-b5d1b5924990,50093,12/31/2020 9:25,12/31/2020 10:55,75,SSO_RPM_CHECK_WAIT_MR_INTERNAL_LOOP_WF,523cea0b-c5c9-4efb-a616-4d995fce926e,2/15/2021 6:42,SSO_RPM_DELAY_TASK,f473009c-532f-4db9-9f14-b1c134278b03
SSO_RPM_MEDICAL_RECORD_REQUEST_WF,5420e3d1-543a-422a-818c-41b3359025bb,56693,12/31/2020 9:37,12/31/2020 14:2,75,SSO_RPM_CHECK_WAIT_MR_INTERNAL_LOOP_WF,3baed0e4-4931-4b3a-ad1c-c5a8545026ff,2/14/2021 2:43,SSO_RPM_DELAY_TASK,450f5c69-701f-4a94-b7cc-e134405ccc0f
SSO_RPM_MEDICAL_RECORD_REQUEST_WF,5423cdf4-df28-46fd-8466-44c4fc500917,53628,12/31/2020 9:31,12/31/2020 12:36,75,SSO_RPM_CHECK_WAIT_MR_INTERNAL_LOOP_WF,af2161e9-2efe-4dfa-83c3-4e8939cfef52,2/15/2021 7:6,SSO_RPM_DELAY_TASK,895da0c9-e456-4895-be76-cb8750e6ca1a
SSO_RPM_MEDICAL_RECORD_REQUEST_WF,542d380d-f3c5-4b9f-bca5-07b2766b1460,52360,12/31/2020 9:29,12/31/2020 11:59,76,SSO_RPM_CHECK_WAIT_MR_INTERNAL_LOOP_WF,54858bfd-29b5-4a65-afeb-10340bf06e80,2/15/2021 17:32,SSO_RPM_DELAY_TASK,97e331d9-3a90-45fc-bfb8-0bce44569c39
SSO_RPM_MEDICAL_RECORD_REQUEST_WF,5442f58a-1062-488f-8bf6-035586c117b0,47400,12/31/2020 9:20,12/31/2020 9:39,77,SSO_RPM_CHECK_WAIT_MR_INTERNAL_LOOP_WF,b5bea4db-0dec-4243-b4b7-caa3e7f185d7,2/15/2021 8:56,SSO_RPM_DELAY_TASK,f565716f-da80-4159-bb12-5da7a37d6f20
SSO_RPM_MEDICAL_RECORD_REQUEST_WF,5451263d-f097-4176-9a1c-72a89c6cc8ba,53562,12/31/2020 9:31,12/31/2020 12:34,75,SSO_RPM_CHECK_WAIT_MR_INTERNAL_LOOP_WF,1a3bd119-6c34-431b-a934-899463190858,2/15/2021 6:47,SSO_RPM_DELAY_TASK,18b25ccb-307b-4af5-b9e3-a16458d86d7b
SSO_RPM_MEDICAL_RECORD_REQUEST_WF,545350b0-71a7-4c3e-a258-e16672f17b1b,52665,12/31/2020 9:29,12/31/2020 12:9,76,SSO_RPM_CHECK_WAIT_MR_INTERNAL_LOOP_WF,ad0a1f3d-9aea-49c4-bb34-ba35c41aab54,2/15/2021 18:41,SSO_RPM_DELAY_TASK,1b2f1d7e-e111-4980-9218-37d3a064b950
SSO_RPM_MEDICAL_RECORD_REQUEST_WF,5468012b-fa23-4841-a422-d545ca1060e4,47599,12/31/2020 9:20,12/31/2020 9:45,80,SSO_RPM_CHECK_SENT_MRM_INTERNAL_LOOP_WF,eaa6ff47-8229-4bc2-9b83-0b661546ad2f,2/15/2021 17:33,SSO_RPM_DELAY_TASK,c482a5c5-5eed-4288-9758-584b08a89e8d
SSO_RPM_MEDICAL_RECORD_REQUEST_WF,5468bd7e-b88f-455b-8cff-5eb9fa4f60ac,50140,12/31/2020 9:25,12/31/2020 10:57,75,SSO_RPM_CHECK_WAIT_MR_INTERNAL_LOOP_WF,170482ae-bf85-40a6-ab1f-707e0a55b473,2/15/2021 6:58,SSO_RPM_DELAY_TASK,6f3d0eea-fbf0-44f2-8974-a20e9f1cfa81
SSO_RPM_MEDICAL_RECORD_REQUEST_WF,546cad68-1bbd-4fb6-97e8-8f78ed50aa1a,55578,12/31/2020 9:34,12/31/2020 13:31,71,SSO_RPM_CHECK_WAIT_MR_INTERNAL_LOOP_WF,e78fa707-f2d1-4af8-a986-008cebe5a851,2/15/2021 6:1,SSO_RPM_DELAY_TASK,244197fe-d8ed-4b04-8c1b-adca1b3d83b8
SSO_RPM_MEDICAL_RECORD_REQUEST_WF,547330f6-9e51-4a1a-92e9-b01278d07029,52830,12/31/2020 9:30,12/31/2020 12:14,76,SSO_RPM_CHECK_WAIT_MR_INTERNAL_LOOP_WF,c7540f1d-f3e5-4fdc-8bc6-6e611e4d2bb6,2/15/2021 19:4,SSO_RPM_DELAY_TASK,614d1933-7d63-4feb-a11d-d383647fa592
SSO_RPM_MEDICAL_RECORD_REQUEST_WF,54761acd-b8a7-4d17-9265-c3699329296e,48721,12/31/2020 9:22,12/31/2020 10:16,76,SSO_RPM_CHECK_WAIT_MR_INTERNAL_LOOP_WF,463bcfb4-0bf1-41b5-b4c7-e6b243142613,2/15/2021 8:48,SSO_RPM_DELAY_TASK,0369f689-8422-40b0-bca4-48028483e7a6
SSO_RPM_MEDICAL_RECORD_REQUEST_WF,5478f3ac-ed5e-4314-a346-937a3f05f9a7,56913,12/31/2020 9:37,12/31/2020 14:9,36,SSO_RPM_CHECK_IF_HOME_PLAN_ACK_LOOP_WF,9b8fbea8-3366-48f6-86cc-66069e87e23e,2/12/2021 19:30,SSO_RPM_DELAY_TASK,0ec033a4-4bb7-449d-940e-a8e996e01d8a
SSO_RPM_MEDICAL_RECORD_REQUEST_WF,547bc202-5ab7-413d-8281-19e553b82e4a,57762,12/31/2020 9:38,12/31/2020 14:32,75,SSO_RPM_CHECK_WAIT_MR_INTERNAL_LOOP_WF,5e1bc8ab-d47c-4097-aa01-f4b7291d41cc,2/15/2021 5:36,SSO_RPM_DELAY_TASK,46b8778a-3400-47ff-853f-53411ac98cee
SSO_RPM_MEDICAL_RECORD_REQUEST_WF,548af68e-a9cf-40e8-9017-c168ef56c703,55033,12/31/2020 9:34,12/31/2020 13:15,77,SSO_RPM_CHECK_WAIT_MR_INTERNAL_LOOP_WF,081ecb5b-d8d3-4494-ac9b-dea88e0f6a01,2/15/2021 16:23,SSO_RPM_DELAY_TASK,b5a90c8e-aac8-49b0-a6fa-55f16f526ab0
SSO_RPM_MEDICAL_RECORD_REQUEST_WF,548e2623-284f-4753-8911-808df5903e26,48949,12/31/2020 9:23,12/31/2020 10:23,76,SSO_RPM_CHECK_WAIT_MR_INTERNAL_LOOP_WF,899fd9a4-6983-45a3-96e7-300605b66170,2/15/2021 8:52,SSO_RPM_DELAY_TASK,a0e79fba-cb50-483c-8fa2-97b21d22d006
SSO_RPM_MEDICAL_RECORD_REQUEST_WF,5490e84d-84f4-4618-a6fa-8fa158c82eca,49031,12/31/2020 9:23,12/31/2020 10:25,79,SSO_RPM_CHECK_SENT_MRM_INTERNAL_LOOP_WF,12f09092-ee65-48b8-9204-4843629c5263,2/15/2021 17:8,SSO_RPM_DELAY_TASK,747ce8c3-caa2-49e0-8bc8-76fae85bce18
SSO_RPM_MEDICAL_RECORD_REQUEST_WF,54950847-a699-4f40-a1a3-437d587f4c55,51231,12/31/2020 9:27,12/31/2020 11:28,77,SSO_RPM_CHECK_WAIT_MR_INTERNAL_LOOP_WF,58efcf56-90d4-44ba-8cc3-88c83fcf0574,2/15/2021 16:47,SSO_RPM_DELAY_TASK,0ba8702a-f3e3-449c-8bfb-bfb230bd9e6c
SSO_RPM_MEDICAL_RECORD_REQUEST_WF,54962ad5-7c81-42ad-998d-318c7ad0003e,57248,12/31/2020 9:38,12/31/2020 14:18,75,SSO_RPM_CHECK_WAIT_MR_INTERNAL_LOOP_WF,0b227b00-a0ac-44a9-bb47-73ae10ac1bf7,2/14/2021 4:34,SSO_RPM_DELAY_TASK,ae92f192-2646-4901-88d1-d86c5cb8ac24
SSO_RPM_MEDICAL_RECORD_REQUEST_WF,549ab59f-8237-4a06-a28b-ab369192ef28,52736,12/31/2020 9:29,12/31/2020 12:11,76,SSO_RPM_CHECK_WAIT_MR_INTERNAL_LOOP_WF,60e933ef-def4-4015-beac-584f0e94c5f6,2/15/2021 18:58,SSO_RPM_DELAY_TASK,6a2a30ab-db45-4609-b150-8a1b31e58f04
SSO_RPM_MEDICAL_RECORD_REQUEST_WF,54a65e4e-963a-445f-a45d-1d03bc1f8c3b,49007,12/31/2020 9:23,12/31/2020 10:25,76,SSO_RPM_CHECK_WAIT_MR_INTERNAL_LOOP_WF,21058cd8-3d3f-4348-96ae-90d3bcb3454e,2/15/2021 17:39,SSO_RPM_DELAY_TASK,85e5474d-f00d-4a52-80a2-a41ac698c9ef
SSO_RPM_MEDICAL_RECORD_REQUEST_WF,54bf24f7-9d26-47f1-b16e-b688b7e91c3a,47939,12/31/2020 9:21,12/31/2020 9:55,77,SSO_RPM_CHECK_WAIT_MR_INTERNAL_LOOP_WF,8ef0e106-3d5b-4b4a-bf38-c69f00caf610,2/15/2021 16:39,SSO_RPM_DELAY_TASK,fae328d3-2c6d-4900-a308-960045ff7b11
SSO_RPM_MEDICAL_RECORD_REQUEST_WF,54c6ad8a-a82a-454c-94a2-bd6a78dbfd16,54989,12/31/2020 9:33,12/31/2020 13:15,77,SSO_RPM_CHECK_WAIT_MR_INTERNAL_LOOP_WF,70b39934-7b30-47ca-b8a5-0793a3b33c00,2/15/2021 11:2,SSO_RPM_DELAY_TASK,7a267ac6-c145-444e-84f9-2d63c01999b0
SSO_RPM_MEDICAL_RECORD_REQUEST_WF,54c95d0e-491e-4af6-abd8-a9b3d0f4c9e4,55933,12/31/2020 9:35,12/31/2020 13:40,75,SSO_RPM_CHECK_WAIT_MR_INTERNAL_LOOP_WF,ca57a0fb-f6dd-4743-ab04-f7555b500f54,2/15/2021 8:25,SSO_RPM_DELAY_TASK,381cd1d2-484f-48d1-aa0b-5e5eec2d6939
SSO_RPM_MEDICAL_RECORD_REQUEST_WF,54ca0b68-56a9-44ab-9d96-e09a6d3c2831,54887,12/31/2020 9:33,12/31/2020 13:12,77,SSO_RPM_CHECK_WAIT_MR_INTERNAL_LOOP_WF,6592bec0-4f7c-4c1b-97cc-e5d983554c64,2/15/2021 16:53,SSO_RPM_DELAY_TASK,c38bae5c-e5c2-40ca-be55-28f87d9d1216
SSO_RPM_MEDICAL_RECORD_REQUEST_WF,54caceb4-30c9-4aaf-988f-fc51e40f5674,56155,12/31/2020 9:36,12/31/2020 13:47,36,SSO_RPM_CHECK_IF_HOME_PLAN_ACK_LOOP_WF,18d8e09b-53c7-4c7e-a454-3f6400a73e91,2/12/2021 17:0,SSO_RPM_DELAY_TASK,f301668d-ffc7-4c89-8f76-99ede8b1e5c1
SSO_RPM_MEDICAL_RECORD_REQUEST_WF,54caef65-d31a-4ef7-af0e-9ef0572253ad,57916,12/31/2020 9:39,12/31/2020 14:35,75,SSO_RPM_CHECK_WAIT_MR_INTERNAL_LOOP_WF,ea413685-03b8-4444-9575-5d6ba4081a4f,2/15/2021 6:5,SSO_RPM_DELAY_TASK,fbfb9ca6-b5c2-4359-9111-bf166b299bd9
SSO_RPM_MEDICAL_RECORD_REQUEST_WF,54cb3254-4b5e-49c8-afce-0aab75290107,51265,12/31/2020 9:27,12/31/2020 11:28,77,SSO_RPM_CHECK_WAIT_MR_INTERNAL_LOOP_WF,e30b15a1-8b0c-47d2-b8a5-71941edcdee8,2/15/2021 10:50,SSO_RPM_DELAY_TASK,b15153ea-c3e3-45a7-8f36-4c8af593dad7
SSO_RPM_MEDICAL_RECORD_REQUEST_WF,54f83bb8-a45f-49f3-a2d8-907bf674fe11,57343,12/31/2020 9:38,12/31/2020 14:19,75,SSO_RPM_CHECK_WAIT_MR_INTERNAL_LOOP_WF,a6a84374-ad34-4604-aeda-aaca7742a6e5,2/14/2021 4:55,SSO_RPM_DELAY_TASK,9866cae7-c5d7-4f60-a1fd-e1202abfde79
SSO_RPM_MEDICAL_RECORD_REQUEST_WF,54fb8066-ee3a-429a-92c2-d6b6d2521ad7,51981,12/31/2020 9:28,12/31/2020 11:48,76,SSO_RPM_CHECK_WAIT_MR_INTERNAL_LOOP_WF,9c00e05b-1d55-4b92-97f9-5e961656326b,2/15/2021 8:50,SSO_RPM_DELAY_TASK,2b91aa09-0b1d-4b39-84c6-a9c3087acd32
SSO_RPM_MEDICAL_RECORD_REQUEST_WF,54ff4ce9-96d7-4f34-b0c0-b536bd67ea81,47547,12/31/2020 9:20,12/31/2020 9:43,77,SSO_RPM_CHECK_WAIT_MR_INTERNAL_LOOP_WF,38b527b6-f155-4311-9641-24e6bb2d74c2,2/15/2021 8:57,SSO_RPM_DELAY_TASK,7a2b04be-2645-43b2-84f5-11bbf4ea5892
SSO_RPM_MEDICAL_RECORD_REQUEST_WF,551a2799-9471-4060-b5d6-d102dd830ede,47590,12/31/2020 9:20,12/31/2020 9:45,77,SSO_RPM_CHECK_WAIT_MR_INTERNAL_LOOP_WF,3eb0817c-1839-4c21-8481-2d30d0da619e,2/15/2021 9:2,SSO_RPM_DELAY_TASK,29d4e459-763f-488d-aa0b-d5962e7ba7b6
SSO_RPM_MEDICAL_RECORD_REQUEST_WF,551ac275-d6ca-4ad0-9e14-ded3a8af80f8,53684,12/31/2020 9:31,12/31/2020 12:38,75,SSO_RPM_CHECK_WAIT_MR_INTERNAL_LOOP_WF,a345daa2-a82f-4eb4-9599-e4c6440c2f2a,2/15/2021 7:20,SSO_RPM_DELAY_TASK,5fbedb8e-34c5-40c6-9cda-7e8ad81871cd
SSO_RPM_MEDICAL_RECORD_REQUEST_WF,55230e0e-aaad-4cce-96bf-93a91db6fa7c,47227,12/31/2020 9:19,12/31/2020 9:34,75,SSO_RPM_CHECK_WAIT_MR_INTERNAL_LOOP_WF,d464f164-3bd0-442f-a0b2-3f0584a10a25,2/15/2021 8:12,SSO_RPM_DELAY_TASK,0fa94e94-b62e-4310-aa0d-4f2a23c2f6c0
SSO_RPM_MEDICAL_RECORD_REQUEST_WF,5531ef2e-50ed-498f-ac97-0ffa08e247c7,52433,12/31/2020 9:29,12/31/2020 12:2,76,SSO_RPM_CHECK_WAIT_MR_INTERNAL_LOOP_WF,90c835d9-4aba-4440-9b60-9860c5c35da3,2/15/2021 17:46,SSO_RPM_DELAY_TASK,9e009ab6-faf7-4dd5-b07f-7c0d1b6d34ec
SSO_RPM_MEDICAL_RECORD_REQUEST_WF,5535828c-8ebc-4663-85df-4008203f08e5,56288,12/31/2020 9:36,12/31/2020 13:51,76,SSO_RPM_CHECK_WAIT_MR_INTERNAL_LOOP_WF,ba7b88fa-fa7e-4897-b927-8289b00432f3,2/15/2021 18:50,SSO_RPM_DELAY_TASK,4284b03c-ef24-4814-a5e3-8cbf16e057b2
SSO_RPM_MEDICAL_RECORD_REQUEST_WF,5535f8a8-8607-404e-9457-427fd7063bfe,53387,12/31/2020 9:31,12/31/2020 12:28,36,SSO_RPM_CHECK_IF_HOME_PLAN_ACK_LOOP_WF,f65c14f6-63f7-40aa-81c3-9b71782618cd,2/12/2021 6:50,SSO_RPM_DELAY_TASK,522f3a7a-3068-4815-a616-08eb2301fd59
SSO_RPM_MEDICAL_RECORD_REQUEST_WF,55360dcf-b218-467f-8ac0-175aaf9288f1,56682,12/31/2020 9:36,12/31/2020 14:2,75,SSO_RPM_CHECK_WAIT_MR_INTERNAL_LOOP_WF,5f7e58dd-3bbe-4ba7-a354-6f115aadf57f,2/14/2021 2:45,SSO_RPM_DELAY_TASK,fcd88265-3d1b-4c17-bb50-ba8bc784149e
SSO_RPM_MEDICAL_RECORD_REQUEST_WF,5538c038-6ed8-4910-bb19-6341c64847f4,55778,12/31/2020 9:35,12/31/2020 13:37,76,SSO_RPM_CHECK_WAIT_MR_INTERNAL_LOOP_WF,7d8754b9-502e-4dea-8d4e-a4167ad66051,2/15/2021 8:52,SSO_RPM_DELAY_TASK,17b43e1e-6ae4-4022-afc6-8611ac4362cf
SSO_RPM_MEDICAL_RECORD_REQUEST_WF,553e1c22-c393-4fbe-9d19-88042cb17888,51524,12/31/2020 9:27,12/31/2020 11:35,77,SSO_RPM_CHECK_WAIT_MR_INTERNAL_LOOP_WF,5160f2c3-6251-4255-84a4-0657b74dbe3a,2/15/2021 16:4,SSO_RPM_DELAY_TASK,2303b7bf-0e33-4dc5-83ff-b718cc83b844
SSO_RPM_MEDICAL_RECORD_REQUEST_WF,5543fad7-fe04-4f87-95ec-06ae6f9bd66c,53590,12/31/2020 9:31,12/31/2020 12:36,75,SSO_RPM_CHECK_WAIT_MR_INTERNAL_LOOP_WF,236d37ab-14f4-4943-bcc1-9921d9ce996e,2/15/2021 6:57,SSO_RPM_DELAY_TASK,97828d86-753d-4cf9-98db-4238512da267
SSO_RPM_MEDICAL_RECORD_REQUEST_WF,55496380-32e3-4588-9856-956105a0a938,54979,12/31/2020 9:33,12/31/2020 13:13,77,SSO_RPM_CHECK_WAIT_MR_INTERNAL_LOOP_WF,b69723fd-b142-4a02-8296-94a79ad7a834,2/15/2021 17:26,SSO_RPM_DELAY_TASK,7f09c6a3-d1f1-44f7-a623-34ff31188d2d
SSO_RPM_MEDICAL_RECORD_REQUEST_WF,5567ed80-021b-48b0-a1fd-df1f6840fa08,51243,12/31/2020 9:27,12/31/2020 11:28,77,SSO_RPM_CHECK_WAIT_MR_INTERNAL_LOOP_WF,59389bc4-f8ff-4578-8a1e-074db2b11ebc,2/15/2021 16:10,SSO_RPM_DELAY_TASK,479e5f5e-98ac-4754-affd-81fc2341eaff
SSO_RPM_MEDICAL_RECORD_REQUEST_WF,55741c5b-74b1-41cd-8027-340c56ac7ae9,50309,12/31/2020 9:25,12/31/2020 11:0,36,SSO_RPM_CHECK_IF_HOME_PLAN_ACK_LOOP_WF,11312630-8a17-4f2f-86d9-72ac4ed2cd6a,2/11/2021 20:4,SSO_RPM_DELAY_TASK,1a864d70-4006-43ad-b0ea-b71d868fafd0
